Event name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Draley Street Market,daily,07/08/2019,8324.36,8324.36,7645.085598,7645.085598,679.2744018,679.2744018,
,Draley Street Market,daily,08/08/2019,12879.49,12879.49,11831.28951,11831.28951,1048.200486,1048.200486,
,Draley Street Market,daily,09/08/2019,6219.35,6219.35,5713.186659,5713.186659,506.1633411,506.1633411,
,Draley Street Market,daily,10/08/2019,19103.23,19103.23,17548.50889,17548.50889,1554.721108,1554.721108,
,Draley Street Market,daily,11/08/2019,5945.97,5945.97,5462.055758,5462.055758,483.914242,483.914242,
,Draley Street Market,daily,12/08/2019,16618.34,16618.34,15265.85228,15265.85228,1352.487719,1352.487719,
,Draley Street Market,daily,12/08/2019,14586,14586,13395.77079,13395.77079,1190.22921,1190.22921,
,Draley Street Market,daily,13/08/2019,6293.29,6293.29,5779.752527,5779.752527,513.5374732,513.5374732,
,Draley Street Market,daily,14/08/2019,13299.31,13299.31,12216.94236,12216.94236,1082.36764,1082.36764,
,Draley Street Market,daily,15/08/2019,13197.15,13197.15,12123.09668,12123.09668,1074.053323,1074.053323,
,Draley Street Market,daily,16/08/2019,7343.18,7343.18,6745.553476,6745.553476,597.6265241,597.6265241,
,Draley Street Market,daily,17/08/2019,4433.1,4433.1,4072.311058,4072.311058,360.7889421,360.7889421,
,Draley Street Market,daily,18/08/2019,11042.52,11042.52,10143.82177,10143.82177,898.6982268,898.6982268,
,Draley Street Market,daily,19/08/2019,10260.49,10260.49,9423.225849,9423.225849,837.2641509,837.2641509,
,Draley Street Market,daily,19/08/2019,7412.1,7412.1,6807.26674,6807.26674,604.8332597,604.8332597,
,Draley Street Market,daily,20/08/2019,5992.34,5992.34,5504.651924,5504.651924,487.688076,487.688076,
,Draley Street Market,daily,21/08/2019,10799.79,10799.79,9920.846414,9920.846414,878.9435856,878.9435856,
,Draley Street Market,daily,22/08/2019,26190.8,26190.8,24059.25525,24059.25525,2131.544749,2131.544749,
,Draley Street Market,daily,23/08/2019,29090.5,29090.5,26722.96245,26722.96245,2367.537552,2367.537552,
,Draley Street Market,daily,24/08/2019,27556.71,27556.71,25314.00033,25314.00033,2242.709673,2242.709673,
,Draley Street Market,daily,25/08/2019,13901.29,13901.29,12766.93367,12766.93367,1134.356329,1134.356329,
,Draley Street Market,daily,26/08/2019,1967.06,1967.06,1806.546338,1806.546338,160.5136617,160.5136617,
,Draley Street Market,daily,26/08/2019,8373.47,8373.47,7691.993069,7691.993069,681.4769311,681.4769311,
,Draley Street Market,daily,27/08/2019,17155.91,17155.91,15759.67201,15759.67201,1396.237987,1396.237987,
,Draley Street Market,daily,28/08/2019,10113.71,10113.71,9290.603205,9290.603205,823.1067948,823.1067948,
,Draley Street Market,daily,29/08/2019,14197.62,14197.62,13042.14318,13042.14318,1155.476822,1155.476822,
,Draley Street Market,daily,30/08/2019,5756.21,5756.21,5287.739423,5287.739423,468.4705774,468.4705774,
,Draley Street Market,daily,31/08/2019,6519.08,6519.08,5987.117883,5987.117883,531.9621169,531.9621169,
,Draley Street Market,daily,01/09/2019,2980.21,2980.21,2737.022492,2737.022492,243.1875081,243.1875081,
,Draley Street Market,daily,01/09/2019,15901.44,15901.44,14607.29736,14607.29736,1294.142635,1294.142635,
,Draley Street Market,daily,02/09/2019,6148.67,6148.67,5648.258968,5648.258968,500.4110317,500.4110317,
,Draley Street Market,daily,02/09/2019,6079.59,6079.59,5584.801061,5584.801061,494.7889388,494.7889388,
,Draley Street Market,daily,03/09/2019,11636.2,11636.2,10689.18498,10689.18498,947.0150207,947.0150207,
,Draley Street Market,daily,04/09/2019,20471.53,20471.53,18805.44946,18805.44946,1666.080542,1666.080542,
,Draley Street Market,daily,05/09/2019,6936.97,6936.97,6370.907726,6370.907726,566.0622735,566.0622735,
,Draley Street Market,daily,06/09/2019,2721.75,2721.75,2499.653034,2499.653034,222.0969664,222.0969664,
,Draley Street Market,daily,07/09/2019,24551.61,24551.61,22553.47114,22553.47114,1998.138864,1998.138864,
,Draley Street Market,daily,08/09/2019,9018.06,9018.06,8284.122952,8284.122952,733.937048,733.937048,
,Draley Street Market,daily,09/09/2019,13021.58,13021.58,11961.81548,11961.81548,1059.764515,1059.764515,
,Draley Street Market,daily,09/09/2019,9170.9,9170.9,8424.524031,8424.524031,746.3759693,746.3759693,
,Draley Street Market,daily,10/09/2019,10405.45,10405.45,9558.599873,9558.599873,846.850127,846.850127,
,Draley Street Market,daily,11/09/2019,13427.85,13427.85,12332.12675,12332.12675,1095.723248,1095.723248,
,Draley Street Market,daily,12/09/2019,3674.36,3674.36,3374.529299,3374.529299,299.8307006,299.8307006,
,Draley Street Market,daily,13/09/2019,19948.97,19948.97,18325.41813,18325.41813,1623.551867,1623.551867,
,Draley Street Market,daily,14/09/2019,18064.23,18064.23,16594.06816,16594.06816,1470.161835,1470.161835,
,Draley Street Market,daily,15/09/2019,26364.62,26364.62,24218.92887,24218.92887,2145.691133,2145.691133,
,Draley Street Market,daily,16/09/2019,4779.57,4779.57,4390.583511,4390.583511,388.9864889,388.9864889,
,Draley Street Market,daily,16/09/2019,29441.66,29441.66,27045.5432,27045.5432,2396.116795,2396.116795,
,Draley Street Market,daily,17/09/2019,10209.12,10209.12,9376.047682,9376.047682,833.072318,833.072318,
,Draley Street Market,daily,18/09/2019,3663.79,3663.79,3364.82182,3364.82182,298.9681802,298.9681802,
,Draley Street Market,daily,19/09/2019,48625.08,48625.08,44667.71581,44667.71581,3957.364186,3957.364186,
,Draley Street Market,daily,20/09/2019,20418.24,20418.24,18756.49648,18756.49648,1661.743523,1661.743523,
,Draley Street Market,daily,21/09/2019,10405.45,10405.45,9558.599873,9558.599873,846.850127,846.850127,
,Draley Street Market,daily,22/09/2019,8074.4,8074.4,7417.262955,7417.262955,657.137045,657.137045,
,Draley Street Market,daily,23/09/2019,6532.69,6532.69,6001.025405,6001.025405,531.6645946,531.6645946,
,Draley Street Market,daily,23/09/2019,28108.22,28108.22,25814.56688,25814.56688,2293.653125,2293.653125,
,Draley Street Market,daily,24/09/2019,8105.21,8105.21,7443.818413,7443.818413,661.3915874,661.3915874,
,Draley Street Market,daily,25/09/2019,9938.92,9938.92,9130.038533,9130.038533,808.8814673,808.8814673,
,Draley Street Market,daily,26/09/2019,4773.58,4773.58,4385.081009,4385.081009,388.4989913,388.4989913,
,Draley Street Market,daily,27/09/2019,5226.15,5226.15,4800.818487,4800.818487,425.3315129,425.3315129,
,Draley Street Market,daily,28/09/2019,6969.4,6969.4,6402.193654,6402.193654,567.2063462,567.2063462,
,Draley Street Market,daily,29/09/2019,19795.73,19795.73,18184.64961,18184.64961,1611.080392,1611.080392,
,Draley Street Market,daily,30/09/2019,12849.81,12849.81,11801.25528,11801.25528,1048.554724,1048.554724,
,Draley Street Market,daily,30/09/2019,6256.66,6256.66,5746.111564,5746.111564,510.548436,510.548436,
,Draley Street Market,daily,01/10/2019,12438.7,12438.7,11426.37332,11426.37332,1012.326682,1012.326682,
,Draley Street Market,daily,01/10/2019,11803.65,11803.65,10843.00702,10843.00702,960.6429805,960.6429805,
,Draley Street Market,daily,02/10/2019,6680.04,6680.04,6136.383289,6136.383289,543.6567109,543.6567109,
,Draley Street Market,daily,03/10/2019,6519.08,6519.08,5988.523059,5988.523059,530.5569414,530.5569414,
,Draley Street Market,daily,04/10/2019,6365.69,6365.69,5847.616742,5847.616742,518.0732582,518.0732582,
,Draley Street Market,daily,05/10/2019,12793.44,12793.44,11749.48511,11749.48511,1043.954887,1043.954887,
,Draley Street Market,daily,06/10/2019,7620.89,7620.89,6999.01931,6999.01931,621.8706899,621.8706899,
,Draley Street Market,daily,07/10/2019,7750.38,7750.38,7119.613403,7119.613403,630.766597,630.766597,
,Draley Street Market,daily,07/10/2019,3304.78,3304.78,3035.819661,3035.819661,268.9603393,268.9603393,
,Draley Street Market,daily,08/10/2019,8770.27,8770.27,8056.499403,8056.499403,713.7705974,713.7705974,
,Draley Street Market,daily,09/10/2019,18526.74,18526.74,17018.93667,17018.93667,1507.803326,1507.803326,
,Draley Street Market,daily,10/10/2019,5521.26,5521.26,5071.910887,5071.910887,449.3491134,449.3491134,
,Draley Street Market,daily,11/10/2019,3164.59,3164.59,2906.356937,2906.356937,258.2330629,258.2330629,
,Draley Street Market,daily,12/10/2019,7412.1,7412.1,6807.26674,6807.26674,604.8332597,604.8332597,
,Draley Street Market,daily,13/10/2019,8271.17,8271.17,7598.01878,7598.01878,673.1512203,673.1512203,
,Draley Street Market,daily,14/10/2019,22503.04,22503.04,20671.62451,20671.62451,1831.415487,1831.415487,
,Draley Street Market,daily,14/10/2019,20810.9,20810.9,19117.19975,19117.19975,1693.700254,1693.700254,
,Draley Street Market,daily,15/10/2019,6012.04,6012.04,5522.748635,5522.748635,489.2913653,489.2913653,
,Draley Street Market,daily,16/10/2019,11762.68,11762.68,10805.37137,10805.37137,957.3086269,957.3086269,
,Draley Street Market,daily,17/10/2019,6517.04,6517.04,5985.244349,5985.244349,531.7956513,531.7956513,
,Draley Street Market,daily,18/10/2019,7702.95,7702.95,7074.383149,7074.383149,628.5668512,628.5668512,
,Draley Street Market,daily,19/10/2019,7412.1,7412.1,6808.864405,6808.864405,603.2355954,603.2355954,
,Draley Street Market,daily,20/10/2019,14912.91,14912.91,13699.21912,13699.21912,1213.690876,1213.690876,
,Draley Street Market,daily,21/10/2019,15945.51,15945.51,14647.78072,14647.78072,1297.729283,1297.729283,
,Draley Street Market,daily,21/10/2019,15651.55,15651.55,14377.74472,14377.74472,1273.805276,1273.805276,
,Draley Street Market,daily,22/10/2019,7825.14,7825.14,7188.289042,7188.289042,636.8509582,636.8509582,
,Draley Street Market,daily,23/10/2019,4887.18,4887.18,4488.382222,4488.382222,398.797778,398.797778,
,Draley Street Market,daily,24/10/2019,16151.74,16151.74,14833.74516,14833.74516,1317.99484,1317.99484,
,Draley Street Market,daily,25/10/2019,12438.7,12438.7,11426.37332,11426.37332,1012.326682,1012.326682,
,Draley Street Market,daily,26/10/2019,5578.18,5578.18,5124.198438,5124.198438,453.9815617,453.9815617,
,Draley Street Market,daily,27/10/2019,5202.72,5202.72,4779.295343,4779.295343,423.4246566,423.4246566,
,Draley Street Market,daily,28/10/2019,27890.89,27890.89,25620.98301,25620.98301,2269.906995,2269.906995,
,Draley Street Market,daily,28/10/2019,22125.62,22125.62,20324.92093,20324.92093,1800.699067,1800.699067,
,Draley Street Market,daily,29/10/2019,12159.18,12159.18,11166.98123,11166.98123,992.1987662,992.1987662,
,Draley Street Market,daily,30/10/2019,14187.95,14187.95,13030.20199,13030.20199,1157.748013,1157.748013,
,Draley Street Market,daily,31/10/2019,9170.9,9170.9,8424.524031,8424.524031,746.3759693,746.3759693,
,Draley Street Market,daily,01/11/2019,9662.2,9662.2,8875.839458,8875.839458,786.3605415,786.3605415,
,Draley Street Market,daily,01/11/2019,8111.03,8111.03,7450.911813,7450.911813,660.1181867,660.1181867,
,Draley Street Market,daily,02/11/2019,10000.2,10000.2,9186.331245,9186.331245,813.8687553,813.8687553,
,Draley Street Market,daily,03/11/2019,13640.76,13640.76,12530.60337,12530.60337,1110.156633,1110.156633,
,Draley Street Market,daily,04/11/2019,5417.36,5417.36,4975.299112,4975.299112,442.060888,442.060888,
,Draley Street Market,daily,04/11/2019,16996.65,16996.65,15609.70983,15609.70983,1386.940169,1386.940169,
,Draley Street Market,daily,05/11/2019,3978.55,3978.55,3654.754722,3654.754722,323.7952777,323.7952777,
,Draley Street Market,daily,06/11/2019,22674.35,22674.35,20828.99241,20828.99241,1845.357594,1845.357594,
,Draley Street Market,daily,07/11/2019,9479.73,9479.73,8708.219825,8708.219825,771.5101754,771.5101754,
,Draley Street Market,daily,08/11/2019,11512.41,11512.41,10575.46966,10575.46966,936.9403409,936.9403409,
,Draley Street Market,daily,09/11/2019,4918.94,4918.94,4518.610849,4518.610849,400.3291509,400.3291509,
,Draley Street Market,daily,10/11/2019,10020.06,10020.06,9202.415128,9202.415128,817.6448715,817.6448715,
,Draley Street Market,daily,11/11/2019,20703.41,20703.41,19013.99526,19013.99526,1689.414735,1689.414735,
,Draley Street Market,daily,11/11/2019,11685.54,11685.54,10734.50943,10734.50943,951.0305689,951.0305689,
,Draley Street Market,daily,12/11/2019,4194.44,4194.44,3853.074461,3853.074461,341.3655389,341.3655389,
,Draley Street Market,daily,13/11/2019,11834.84,11834.84,10871.65861,10871.65861,963.1813864,963.1813864,
,Draley Street Market,daily,14/11/2019,13647.77,13647.77,12537.04286,12537.04286,1110.727144,1110.727144,
,Draley Street Market,daily,15/11/2019,29438.72,29438.72,27042.84248,27042.84248,2395.877523,2395.877523,
,Draley Street Market,daily,16/11/2019,9170.9,9170.9,8422.54726,8422.54726,748.3527397,748.3527397,
,Draley Street Market,daily,17/11/2019,12771.45,12771.45,11729.28951,11729.28951,1042.160486,1042.160486,
,Draley Street Market,daily,18/11/2019,11431.34,11431.34,10500.99756,10500.99756,930.3424389,930.3424389,
,Draley Street Market,daily,18/11/2019,3949.51,3949.51,3628.07815,3628.07815,321.4318501,321.4318501,
,Draley Street Market,daily,19/11/2019,11351.4,11351.4,10427.5635,10427.5635,923.8365022,923.8365022,
,Draley Street Market,daily,20/11/2019,14237.64,14237.64,13078.90614,13078.90614,1158.73386,1158.73386,
,Draley Street Market,daily,21/11/2019,14534.2,14534.2,13351.33053,13351.33053,1182.869469,1182.869469,
,Draley Street Market,daily,22/11/2019,4746.35,4746.35,4359.044062,4359.044062,387.3059379,387.3059379,
,Draley Street Market,daily,23/11/2019,6310.6,6310.6,5795.650017,5795.650017,514.949983,514.949983,
,Draley Street Market,daily,24/11/2019,13873.93,13873.93,12744.79677,12744.79677,1129.133231,1129.133231,
,Draley Street Market,daily,25/11/2019,4664.51,4664.51,4284.887698,4284.887698,379.6223023,379.6223023,
,Draley Street Market,daily,25/11/2019,4624.64,4624.64,4248.262527,4248.262527,376.3774725,376.3774725,
,Draley Street Market,daily,26/11/2019,12571.84,12571.84,11548.67769,11548.67769,1023.162314,1023.162314,
,Draley Street Market,daily,27/11/2019,12986,12986,11929.13117,11929.13117,1056.868828,1056.868828,
,Draley Street Market,daily,28/11/2019,20908.53,20908.53,19202.37731,19202.37731,1706.15269,1706.15269,
,Draley Street Market,daily,29/11/2019,5552.79,5552.79,5099.677916,5099.677916,453.1120838,453.1120838,
,Draley Street Market,daily,30/11/2019,9492.69,9492.69,8720.125072,8720.125072,772.5649282,772.5649282,
,Draley Street Market,daily,01/12/2019,9492.69,9492.69,8720.125072,8720.125072,772.5649282,772.5649282,
,Draley Street Market,daily,01/12/2019,8748.01,8748.01,8036.051038,8036.051038,711.9589618,711.9589618,
,Draley Street Market,daily,02/12/2019,16657.96,16657.96,15302.2478,15302.2478,1355.712203,1355.712203,
,Draley Street Market,daily,02/12/2019,8870.22,8870.22,8148.314947,8148.314947,721.905053,721.905053,
,Draley Street Market,daily,03/12/2019,4435.11,4435.11,4073.201494,4073.201494,361.9085062,361.9085062,
,Draley Street Market,daily,04/12/2019,5636.28,5636.28,5176.355066,5176.355066,459.9249342,459.9249342,
,Draley Street Market,daily,05/12/2019,27690.04,27690.04,25436.47923,25436.47923,2253.560768,2253.560768,
,Draley Street Market,daily,06/12/2019,8969.63,8969.63,8239.63444,8239.63444,729.9955605,729.9955605,
,Draley Street Market,daily,07/12/2019,13544.17,13544.17,12441.87437,12441.87437,1102.295632,1102.295632,
,Draley Street Market,daily,08/12/2019,14723.36,14723.36,13525.0957,13525.0957,1198.264302,1198.264302,
,Draley Street Market,daily,09/12/2019,13961.59,13961.59,12825.32254,12825.32254,1136.267462,1136.267462,
,Draley Street Market,daily,09/12/2019,8388.89,8388.89,7704.349899,7704.349899,684.5401012,684.5401012,
,Draley Street Market,daily,10/12/2019,10020.06,10020.06,9202.415128,9202.415128,817.6448715,817.6448715,
,Draley Street Market,daily,11/12/2019,7311.94,7311.94,6716.855951,6716.855951,595.084049,595.084049,
,Draley Street Market,daily,12/12/2019,2291.05,2291.05,2104.592328,2104.592328,186.457672,186.457672,
,Draley Street Market,daily,13/12/2019,3757.52,3757.52,3451.713304,3451.713304,305.8066964,305.8066964,
,Draley Street Market,daily,14/12/2019,3631.43,3631.43,3335.885169,3335.885169,295.5448305,295.5448305,
,Draley Street Market,daily,15/12/2019,3920.89,3920.89,3601.787396,3601.787396,319.1026043,319.1026043,
,Draley Street Market,daily,16/12/2019,6880.44,6880.44,6318.990619,6318.990619,561.4493805,561.4493805,
,Draley Street Market,daily,16/12/2019,6017.49,6017.49,5526.458026,5526.458026,491.0319737,491.0319737,
,Draley Street Market,daily,17/12/2019,11431.34,11431.34,10500.99756,10500.99756,930.3424389,930.3424389,
,Draley Street Market,daily,18/12/2019,18875.32,18875.32,17339.1474,17339.1474,1536.172596,1536.172596,
,Draley Street Market,daily,19/12/2019,21904.16,21904.16,20121.48451,20121.48451,1782.67549,1782.67549,
,Draley Street Market,daily,20/12/2019,69615.18,69615.18,63949.53132,63949.53132,5665.648677,5665.648677,
,Draley Street Market,daily,21/12/2019,8278.86,8278.86,7605.082927,7605.082927,673.7770728,673.7770728,
,Draley Street Market,daily,22/12/2019,10930.98,10930.98,10039.00333,10039.00333,891.9766686,891.9766686,
,Draley Street Market,daily,23/12/2019,3690.71,3690.71,3389.545126,3389.545126,301.1648737,301.1648737,
,Draley Street Market,daily,23/12/2019,7467.65,7467.65,6859.893454,6859.893454,607.7565459,607.7565459,
,Draley Street Market,daily,24/12/2019,64939.41,64939.41,59654.30002,59654.30002,5285.109976,5285.109976,
,Draley Street Market,daily,25/12/2019,9241.11,9241.11,8489.019972,8489.019972,752.0900275,752.0900275,
,Draley Street Market,daily,26/12/2019,6739.74,6739.74,6191.22459,6191.22459,548.5154102,548.5154102,
,Draley Street Market,daily,27/12/2019,6174.94,6174.94,5672.390978,5672.390978,502.5490222,502.5490222,
,Draley Street Market,daily,28/12/2019,4252.8,4252.8,3905.768135,3905.768135,347.0318651,347.0318651,
